GeneID,P-value,Significant,TrueDeltaSame,TrueDeltaDiff,
10268,0.6587301587301587,no,-0.007,-0.01
10285,1.0,no,-0.003,-0.003
10384,0.5238095238095238,no,-0.012,-0.015
10698,0.38095238095238093,no,-0.015,-0.018
10728,0.047619047619047616,yes,-0.022,-0.011
10758,0.0873015873015873,no,-0.013,-0.003
10765,0.38095238095238093,no,0.0,-0.005
10843,0.38095238095238093,no,0.0,-0.005
10892,0.3888888888888889,no,-0.002,-0.006
10904,0.38095238095238093,no,-0.015,-0.018
10906,0.38095238095238093,no,-0.015,-0.018
11061,1.0,no,-0.024,-0.024
11084,0.7619047619047619,no,-0.015,-0.017
11207,1.0,no,-0.021,-0.021
11425,0.38095238095238093,no,-0.015,-0.018
11588,0.873015873015873,no,-0.009,-0.011
11678,1.0,no,-0.015,-0.016
11773,0.42857142857142855,no,-0.004,-0.008
11853,0.5555555555555556,no,-0.007,-0.01
12239,1.0,no,-0.009,-0.009
12406,1.0,no,-0.011,-0.012
12429,0.2698412698412698,no,-0.006,-0.012
12823,0.1349206349206349,no,-0.017,-0.013
12995,0.1349206349206349,no,-0.016,-0.01
13127,0.9920634920634921,no,-0.018,-0.019
13142,0.1349206349206349,no,-0.02,-0.017
13157,0.7301587301587301,no,-0.003,-0.005
13215,0.4603174603174603,no,0.005,-0.0
13295,1.0,no,-0.021,-0.022
13357,1.0,no,-0.02,-0.021
13590,0.7301587301587301,no,-0.015,-0.017
13763,1.0,no,-0.02,-0.021
13779,0.36507936507936506,no,0.0,-0.005
13785,1.0,no,-0.02,-0.021
13825,0.10317460317460317,no,-0.011,-0.003
13853,0.8412698412698413,no,-0.004,-0.006
13933,0.2222222222222222,no,0.002,-0.004
13937,0.6428571428571429,no,0.0,-0.004
13975,0.29365079365079366,no,0.019,0.007
14015,0.1349206349206349,no,-0.011,-0.005
14057,0.2777777777777778,no,0.002,-0.007
14058,0.6825396825396826,no,0.006,0.011
14174,0.1349206349206349,no,-0.011,-0.005
14264,1.0,no,0.002,0.003
14273,0.29365079365079366,no,0.019,0.007
14375,0.2222222222222222,no,0.002,-0.004
14409,0.2222222222222222,no,0.002,-0.004
14417,1.0,no,-0.019,-0.018
14441,0.23809523809523808,no,-0.007,-0.013
14484,0.42857142857142855,no,0.0,-0.005
14534,0.8253968253968254,no,0.004,0.001
14652,0.42857142857142855,no,0.0,-0.005
14900,0.3333333333333333,no,0.013,0.004
14981,0.8253968253968254,no,0.004,0.001
14983,0.4603174603174603,no,-0.004,0.001
15177,0.8888888888888888,no,-0.01,-0.008
15301,0.8015873015873016,no,-0.011,-0.013
15355,1.0,no,-0.012,-0.011
15426,0.7936507936507936,no,-0.007,-0.01
15479,0.6190476190476191,no,0.001,-0.003
15618,0.9761904761904762,no,-0.022,-0.021
15627,0.6349206349206349,no,-0.001,-0.005
15631,1.0,no,-0.011,-0.011
15714,0.6190476190476191,no,0.001,-0.003
15718,0.6190476190476191,no,0.001,-0.003
15762,1.0,no,-0.019,-0.018
15824,1.0,no,-0.012,-0.012
15867,0.7619047619047619,no,0.004,-0.0
16044,0.6190476190476191,no,0.001,-0.003
16276,1.0,no,-0.005,-0.006
16441,0.6031746031746031,no,-0.008,-0.011
16544,0.6349206349206349,no,-0.015,-0.017
16608,0.9285714285714286,no,-0.006,-0.004
16617,0.30952380952380953,no,-0.002,-0.008
16769,0.9285714285714286,no,-0.006,-0.004
17043,1.0,no,-0.016,-0.016
17356,1.0,no,-0.019,-0.019
17412,0.7936507936507936,no,-0.003,-0.006
17491,0.7936507936507936,no,-0.003,-0.006
17628,0.48412698412698413,no,-0.003,-0.007
17808,1.0,no,-0.012,-0.013
18030,1.0,no,-0.014,-0.015
18657,1.0,no,-0.015,-0.015
18811,0.6825396825396826,no,-0.014,-0.016
18858,1.0,no,-0.015,-0.015
18995,1.0,no,-0.015,-0.015
19229,0.20634920634920634,no,-0.003,0.007
19318,0.5793650793650794,no,-0.013,-0.016
19483,0.5793650793650794,no,-0.013,-0.016
19668,0.8095238095238095,no,-0.001,-0.003
19775,0.6825396825396826,no,-0.016,-0.014
19817,1.0,no,-0.018,-0.019
19842,1.0,no,-0.015,-0.016
19859,0.07936507936507936,no,-0.019,-0.011
19882,1.0,no,-0.015,-0.015
20031,0.16666666666666666,no,-0.018,-0.015
20078,0.8095238095238095,no,-0.013,-0.014
20100,0.746031746031746,no,0.006,0.011
20434,0.9126984126984127,no,-0.001,-0.0
20520,0.5,no,0.008,0.016
20664,1.0,no,-0.002,-0.002
20726,0.9285714285714286,no,0.001,0.003
20783,1.0,no,0.003,0.002
20832,0.8412698412698413,no,-0.003,-0.005
20862,1.0,no,-0.018,-0.019
20944,0.14285714285714285,no,-0.017,-0.011
21222,0.42857142857142855,no,-0.007,-0.011
21423,0.16666666666666666,no,-0.016,-0.009
21431,0.6825396825396826,no,-0.019,-0.021
21680,0.7222222222222222,no,-0.01,-0.013
21864,1.0,no,-0.019,-0.019
21995,0.8888888888888888,no,-0.008,-0.01
22044,0.4523809523809524,no,0.003,-0.002
22073,0.4523809523809524,no,0.003,-0.002
22098,0.9523809523809523,no,-0.01,-0.012
22105,0.746031746031746,no,-0.008,-0.01
22110,0.6666666666666666,no,-0.012,-0.014
22179,0.746031746031746,no,-0.008,-0.01
22305,1.0,no,-0.016,-0.016
22308,0.4523809523809524,no,0.003,-0.002
22460,0.9206349206349206,no,-0.013,-0.014
22641,1.0,no,-0.015,-0.016
22689,0.5555555555555556,no,-0.016,-0.018
22802,0.4444444444444444,no,-0.001,-0.005
22847,0.9206349206349206,no,-0.013,-0.014
23244,0.9206349206349206,no,-0.014,-0.015
23295,0.4365079365079365,no,-0.01,-0.006
23521,0.9206349206349206,no,-0.014,-0.015
23641,1.0,no,-0.022,-0.022
23744,1.0,no,-0.009,-0.009
23756,1.0,no,-0.017,-0.018
23975,1.0,no,-0.019,-0.018
24259,0.16666666666666666,no,-0.02,-0.017
24266,1.0,no,-0.022,-0.022
24512,1.0,no,-0.022,-0.022
24610,0.2777777777777778,no,-0.02,-0.017
24613,1.0,no,-0.022,-0.022
24735,0.2777777777777778,no,-0.02,-0.017
24769,0.047619047619047616,yes,-0.021,-0.012
24771,0.03968253968253968,yes,-0.02,-0.012
24894,0.07936507936507936,no,-0.016,-0.007
25170,0.16666666666666666,no,-0.02,-0.017
25339,0.8015873015873016,no,-0.01,-0.013
25510,0.6746031746031746,no,-0.001,0.003
25661,0.753968253968254,no,-0.018,-0.019
25797,0.8809523809523809,no,-0.009,-0.011
25865,0.03968253968253968,yes,-0.02,-0.011
25882,0.9365079365079365,no,-0.017,-0.018
25912,0.9365079365079365,no,-0.017,-0.018
25938,0.8412698412698413,no,-0.01,-0.012
26026,1.0,no,-0.011,-0.012
26109,0.8809523809523809,no,-0.009,-0.011
26150,0.16666666666666666,no,-0.02,-0.017
26243,1.0,no,-0.011,-0.012
26332,0.9206349206349206,no,-0.008,-0.006
26403,0.8412698412698413,no,-0.01,-0.012
26619,0.8412698412698413,no,-0.02,-0.018
26764,0.8412698412698413,no,-0.02,-0.018
26849,0.8412698412698413,no,-0.02,-0.018
26942,0.5952380952380952,no,-0.012,-0.014
27076,0.8571428571428571,no,-0.008,-0.01
27100,0.9603174603174603,no,-0.009,-0.007
27143,0.8412698412698413,no,-0.02,-0.018
27146,0.9841269841269841,no,0.001,0.003
27207,0.9603174603174603,no,-0.009,-0.007
27468,0.9841269841269841,no,0.001,0.002
27642,0.20634920634920634,no,-0.022,-0.02
27665,0.9206349206349206,no,0.004,0.002
27716,0.5952380952380952,no,-0.012,-0.014
27898,0.9206349206349206,no,0.004,0.002
27940,1.0,no,-0.008,-0.008
28197,0.6825396825396826,no,-0.004,-0.008
28208,0.9206349206349206,no,0.004,0.002
28419,0.5952380952380952,no,-0.012,-0.014
28581,0.7301587301587301,no,0.004,-0.0
28627,0.5476190476190477,no,0.003,-0.002
28726,0.5952380952380952,no,-0.012,-0.014
28772,0.9761904761904762,no,-0.003,-0.002
28789,0.7936507936507936,no,0.001,-0.002
28871,0.8888888888888888,no,-0.011,-0.01
28904,0.5079365079365079,no,-0.002,-0.006
28994,0.7142857142857143,no,-0.011,-0.013
29003,0.9047619047619048,no,-0.01,-0.009
29061,1.0,no,0.005,0.006
29157,0.5952380952380952,no,-0.012,-0.014
29388,0.8888888888888888,no,-0.011,-0.01
29399,0.14285714285714285,no,-0.01,-0.005
29428,0.5952380952380952,no,-0.012,-0.014
29523,0.6587301587301587,no,-0.001,-0.004
29662,0.5952380952380952,no,-0.012,-0.014
29802,0.7777777777777778,no,0.003,0.007
29846,0.2222222222222222,no,-0.011,-0.007
29854,0.5158730158730159,no,-0.0,0.005
29867,0.6587301587301587,no,-0.001,-0.004
29885,0.6666666666666666,no,-0.014,-0.016
29970,0.5952380952380952,no,-0.012,-0.014
29972,0.7777777777777778,no,0.003,0.007
29975,1.0,no,0.004,0.003
30331,0.5952380952380952,no,-0.012,-0.014
30448,0.1349206349206349,no,0.001,0.009
30480,0.6587301587301587,no,0.001,-0.004
30623,1.0,no,0.011,0.011
30661,0.49206349206349204,no,0.003,0.009
30691,0.5952380952380952,no,-0.012,-0.014
30777,0.5317460317460317,no,0.003,-0.002
30778,1.0,no,0.003,0.003
30904,1.0,no,-0.01,-0.01
30963,1.0,no,0.003,0.003
31008,0.9285714285714286,no,-0.006,-0.007
31046,0.7301587301587301,no,-0.003,-0.006
31141,0.6904761904761905,no,-0.005,-0.008
31399,1.0,no,0.007,0.007
31416,1.0,no,0.007,0.007
31564,0.8650793650793651,no,-0.007,-0.005
31741,0.6904761904761905,no,-0.005,-0.008
31870,1.0,no,-0.01,-0.011
31912,0.1746031746031746,no,0.031,0.047
32091,0.4444444444444444,no,0.004,-0.002
32125,0.5238095238095238,no,0.001,-0.004
32139,1.0,no,-0.01,-0.011
32248,1.0,no,-0.01,-0.011
32317,0.1984126984126984,no,0.001,0.009
32352,0.1984126984126984,no,0.001,0.009
32367,0.9523809523809523,no,-0.011,-0.012
32380,0.1984126984126984,no,0.001,0.009
32630,0.1984126984126984,no,-0.005,0.002
32682,0.42857142857142855,no,0.005,-0.001
32825,0.1984126984126984,no,-0.005,0.002
32839,0.6587301587301587,no,0.001,-0.004
32880,0.07936507936507936,no,0.007,0.035
32959,0.42063492063492064,no,-0.004,0.001
33049,1.0,no,-0.007,-0.007
33201,1.0,no,-0.006,-0.006
33516,0.023809523809523808,yes,-0.004,0.029
33633,0.6825396825396826,no,-0.008,-0.006
33755,0.6428571428571429,no,-0.011,-0.009
33847,0.6428571428571429,no,-0.011,-0.009
33914,0.015873015873015872,yes,-0.007,0.03
34233,1.0,no,-0.007,-0.006
34306,0.10317460317460317,no,-0.009,0.001
34309,0.10317460317460317,no,-0.009,0.001
34368,0.7142857142857143,no,-0.015,-0.014
34465,0.9444444444444444,no,-0.008,-0.006
34512,0.9444444444444444,no,-0.008,-0.006
34780,0.8571428571428571,no,-0.009,-0.011
34801,0.09523809523809523,no,-0.009,0.002
34848,0.07142857142857142,no,-0.003,0.022
34856,0.18253968253968253,no,0.02,0.039
34864,0.0873015873015873,no,-0.014,-0.003
34882,0.0873015873015873,no,-0.014,-0.003
34919,1.0,no,-0.015,-0.015
34934,0.7936507936507936,no,-0.001,-0.004
35094,0.03968253968253968,yes,0.02,0.09
35133,0.7380952380952381,no,-0.011,-0.013
35139,0.7380952380952381,no,-0.011,-0.013
35181,0.03968253968253968,yes,0.02,0.09
35283,0.7936507936507936,no,-0.001,-0.004
35426,0.7380952380952381,no,-0.011,-0.013
35494,0.12698412698412698,no,0.011,0.028
35601,0.7380952380952381,no,-0.011,-0.013
35683,0.0873015873015873,no,0.006,0.024
35747,0.03968253968253968,yes,0.019,0.07
35820,0.07936507936507936,no,0.003,0.018
35912,1.0,no,-0.008,-0.007
35967,0.7142857142857143,no,-0.015,-0.014
35976,0.03968253968253968,yes,0.02,0.075
36013,1.0,no,-0.009,-0.009
36031,0.05555555555555555,no,-0.016,-0.002
36155,0.03968253968253968,yes,0.02,0.075
36156,0.873015873015873,no,-0.012,-0.013
36232,0.8015873015873016,no,-0.009,-0.007
36346,0.007936507936507936,yes,-0.001,0.052
36393,0.007936507936507936,yes,-0.001,0.052
36405,0.007936507936507936,yes,-0.001,0.052
36411,0.023809523809523808,yes,-0.002,0.043
36654,0.03968253968253968,yes,0.026,0.083
36685,0.03968253968253968,yes,0.026,0.083
36778,0.023809523809523808,yes,0.025,0.102
36827,1.0,no,-0.014,-0.014
37166,0.20634920634920634,no,-0.021,-0.018
37255,0.7142857142857143,no,-0.015,-0.014
37293,0.8015873015873016,no,-0.009,-0.007
37348,0.023809523809523808,yes,0.027,0.109
37459,0.031746031746031744,yes,0.006,0.053
37534,1.0,no,-0.006,-0.006
37538,1.0,no,-0.006,-0.006
37542,1.0,no,-0.006,-0.006
37546,1.0,no,-0.006,-0.006
37670,0.023809523809523808,yes,0.015,0.099
37974,0.8412698412698413,no,-0.012,-0.01
38116,1.0,no,-0.016,-0.015
38129,0.03968253968253968,yes,-0.016,0.002
38132,0.8412698412698413,no,-0.012,-0.01
38186,0.09523809523809523,no,0.003,0.027
38219,0.8412698412698413,no,-0.012,-0.01
38293,0.09523809523809523,no,-0.007,0.006
38403,0.09523809523809523,no,-0.0,0.021
38497,0.31746031746031744,no,-0.013,-0.016
38614,0.8809523809523809,no,-0.012,-0.011
38874,0.8809523809523809,no,-0.012,-0.011
38990,0.8809523809523809,no,-0.012,-0.011
39175,1.0,no,-0.003,-0.003
39440,0.03968253968253968,yes,-0.016,0.002
39626,0.03968253968253968,yes,-0.016,0.002
39716,0.1746031746031746,no,0.002,0.01
39746,0.1746031746031746,no,0.002,0.01
39876,0.9841269841269841,no,-0.007,-0.005
39953,0.1746031746031746,no,0.002,0.01
40083,0.5238095238095238,no,-0.012,-0.015
40093,0.1746031746031746,no,0.002,0.01
40165,1.0,no,0.0,-0.0
40241,0.12698412698412698,no,-0.007,0.003
40594,1.0,no,0.001,0.001
40771,0.15079365079365079,no,-0.008,-0.001
40877,0.7936507936507936,no,-0.012,-0.014
40970,0.14285714285714285,no,0.016,0.032
41182,0.7936507936507936,no,-0.012,-0.014
41189,0.09523809523809523,no,-0.012,-0.0
41308,0.4126984126984127,no,-0.006,-0.011
41465,0.8650793650793651,no,0.004,0.006
41734,0.2698412698412698,no,0.008,0.017
41757,0.5,no,-0.011,-0.014
41887,1.0,no,-0.012,-0.013
42020,0.8253968253968254,no,-0.008,-0.01
42045,0.14285714285714285,no,-0.01,-0.002
42133,0.5873015873015873,no,-0.006,-0.009
42184,0.8253968253968254,no,-0.008,-0.01
42609,0.873015873015873,no,0.001,-0.001
42682,0.873015873015873,no,0.001,-0.001
42739,0.7619047619047619,no,0.004,0.002
42955,0.7619047619047619,no,-0.009,-0.011
43072,0.7619047619047619,no,-0.009,-0.011
43400,1.0,no,-0.008,-0.01
43443,0.23809523809523808,no,-0.016,-0.019
43483,0.8095238095238095,no,-0.012,-0.014
43502,0.3253968253968254,no,-0.003,-0.007
43538,0.8095238095238095,no,-0.002,-0.004
43676,0.7142857142857143,no,-0.013,-0.015
43702,0.29365079365079366,no,-0.008,-0.012
43733,0.7619047619047619,no,0.004,0.002
43879,0.7857142857142857,no,0.004,0.001
43909,0.6428571428571429,no,-0.008,-0.011
44018,0.8174603174603174,no,0.014,0.019
44299,0.873015873015873,no,-0.005,-0.006
44399,0.3492063492063492,no,0.008,0.016
44436,1.0,no,-0.014,-0.016
44477,0.20634920634920634,no,-0.013,-0.017
44579,1.0,no,-0.01,-0.009
44698,0.3492063492063492,no,0.008,0.016
44779,0.15873015873015872,no,0.009,0.019
44836,1.0,no,-0.014,-0.016
44866,0.36507936507936506,no,-0.007,-0.011
44891,0.9920634920634921,no,0.014,0.016
44970,0.6190476190476191,no,-0.007,-0.01
45031,1.0,no,0.012,0.012
45089,1.0,no,-0.008,-0.01
45265,0.3412698412698413,no,0.006,-0.002
45402,0.7222222222222222,no,-0.011,-0.013
45403,1.0,no,0.006,0.005
45545,1.0,no,-0.015,-0.015
45645,1.0,no,-0.012,-0.013
45778,1.0,no,-0.014,-0.016
45800,0.8888888888888888,no,-0.015,-0.017
45930,1.0,no,-0.015,-0.015
45982,0.7142857142857143,no,0.004,-0.0
46026,0.9444444444444444,no,0.006,0.008
46190,1.0,no,-0.007,-0.007
46211,0.7222222222222222,no,0.005,0.0
46311,1.0,no,-0.012,-0.013
46487,0.2619047619047619,no,-0.009,-0.014
46585,0.36507936507936506,no,0.004,-0.002
46698,0.38095238095238093,no,-0.0,-0.005
46759,0.07936507936507936,no,-0.02,-0.013
46825,0.31746031746031744,no,0.009,0.002
46954,1.0,no,-0.007,-0.007
46976,0.38095238095238093,no,-0.0,-0.005
47026,0.38095238095238093,no,-0.0,-0.005
47029,0.38095238095238093,no,-0.0,-0.005
47136,1.0,no,-0.016,-0.015
47205,0.8015873015873016,no,-0.013,-0.015
47437,0.5238095238095238,no,-0.012,-0.015
47552,0.7619047619047619,no,-0.003,-0.006
47603,0.10317460317460317,no,-0.018,-0.012
47642,0.7619047619047619,no,-0.014,-0.012
47799,1.0,no,-0.016,-0.015
47935,1.0,no,0.001,0.001
47955,1.0,no,-0.001,-0.001
47968,0.5,no,-0.01,-0.013
48075,0.5714285714285714,no,-0.005,-0.009
48238,0.7619047619047619,no,-0.014,-0.012
48293,0.5714285714285714,no,-0.005,-0.009
48564,0.3253968253968254,no,-0.017,-0.014
48576,1.0,no,-0.016,-0.015
48723,0.5,no,0.006,0.001
48756,0.5555555555555556,no,-0.018,-0.016
48852,0.46825396825396826,no,-0.005,-0.009
48898,0.46825396825396826,no,-0.005,-0.009
48939,0.5238095238095238,no,0.017,0.009
49123,0.46825396825396826,no,-0.005,-0.009
49212,0.5714285714285714,no,-0.003,-0.007
49228,0.6666666666666666,no,0.004,0.0
49349,0.4365079365079365,no,0.011,0.004
49357,0.5238095238095238,no,0.017,0.009
49464,0.5238095238095238,no,0.017,0.009
49649,0.09523809523809523,no,-0.016,-0.006
49956,0.5714285714285714,no,-0.003,-0.007
49996,0.6349206349206349,no,0.012,0.006
50013,0.6349206349206349,no,0.012,0.006
50250,0.9047619047619048,no,-0.016,-0.015
50578,0.8253968253968254,no,-0.01,-0.008
50675,0.753968253968254,no,0.003,-0.0
50781,0.9682539682539683,no,0.034,0.033
50875,0.6111111111111112,no,0.012,0.006
51144,0.746031746031746,no,-0.007,-0.01
51331,0.5873015873015873,no,-0.012,-0.009
51460,0.5873015873015873,no,-0.002,-0.006
51478,0.47619047619047616,no,-0.009,-0.013
51691,0.753968253968254,no,-0.005,-0.002
51712,0.5873015873015873,no,-0.012,-0.009
51800,1.0,no,-0.019,-0.018
51992,0.7301587301587301,no,-0.006,-0.01
52030,0.7301587301587301,no,-0.006,-0.01
52139,1.0,no,-0.02,-0.02
52155,1.0,no,-0.021,-0.021
52190,1.0,no,-0.021,-0.021
52206,0.7857142857142857,no,0.004,0.007
52335,0.7857142857142857,no,0.004,0.007
52381,1.0,no,-0.02,-0.02
52511,1.0,no,-0.021,-0.021
52580,1.0,no,-0.02,-0.02
52680,0.9206349206349206,no,-0.021,-0.022
52814,0.6031746031746031,no,-0.017,-0.019
52840,1.0,no,-0.007,-0.008
52916,0.9603174603174603,no,-0.002,-0.004
52924,0.12698412698412698,no,-0.009,0.001
53003,1.0,no,-0.009,-0.009
53347,0.9682539682539683,no,-0.013,-0.014
53359,0.07142857142857142,no,-0.011,0.002
53596,1.0,no,-0.007,-0.007
53597,0.6349206349206349,no,-0.021,-0.022
53727,0.8095238095238095,no,-0.005,-0.007
53894,0.6825396825396826,no,-0.021,-0.022
54076,1.0,no,-0.022,-0.023
54181,0.9761904761904762,no,-0.021,-0.022
54192,1.0,no,-0.021,-0.021
54307,0.1349206349206349,no,-0.015,-0.006
54369,0.6428571428571429,no,-0.021,-0.022
54385,1.0,no,-0.021,-0.021
54405,1.0,no,-0.021,-0.021
54523,0.8095238095238095,no,-0.005,-0.007
54553,1.0,no,-0.012,-0.011
54663,1.0,no,-0.015,-0.015
54817,0.8888888888888888,no,-0.019,-0.018
54820,1.0,no,-0.018,-0.017
54866,0.2857142857142857,no,-0.008,-0.012
54886,0.38095238095238093,no,-0.015,-0.018
54942,0.6428571428571429,no,-0.021,-0.022
55034,0.2857142857142857,no,-0.008,-0.012
55071,0.2857142857142857,no,-0.008,-0.012
55081,0.2857142857142857,no,-0.008,-0.012
55279,0.7222222222222222,no,-0.002,-0.006
55307,0.047619047619047616,yes,-0.013,0.007
55513,0.6507936507936508,no,-0.007,-0.01
55563,0.3888888888888889,no,-0.008,-0.012
55699,1.0,no,-0.021,-0.021
55711,0.6746031746031746,no,0.002,-0.002
55735,0.7142857142857143,no,-0.005,-0.001
55818,0.6031746031746031,no,0.006,0.001
56319,0.20634920634920634,no,-0.022,-0.02
56365,0.11904761904761904,no,-0.01,-0.004
56414,0.5952380952380952,no,-0.011,-0.014
56629,0.1746031746031746,no,-0.011,-0.004
56712,0.3412698412698413,no,-0.008,-0.013
56766,0.2698412698412698,no,-0.0,-0.005
56800,0.36507936507936506,no,-0.018,-0.02
56888,0.626984126984127,no,0.009,0.003
56889,1.0,no,-0.012,-0.011
56921,0.8888888888888888,no,-0.004,-0.006
56931,1.0,no,-0.012,-0.011
56990,0.9761904761904762,no,-0.003,-0.004
56994,0.36507936507936506,no,-0.018,-0.02
57002,0.2698412698412698,no,-0.007,-0.002
57171,0.36507936507936506,no,-0.018,-0.02
57241,0.4603174603174603,no,-0.005,-0.009
57286,0.3333333333333333,no,0.019,0.011
57446,0.40476190476190477,no,-0.014,-0.017
57517,0.4365079365079365,no,-0.007,-0.011
57591,0.4603174603174603,no,-0.005,-0.009
57849,0.8412698412698413,no,-0.008,-0.01
57861,0.3888888888888889,no,0.024,0.015
57892,1.0,no,-0.003,-0.004
57978,0.31746031746031744,no,-0.001,0.005
58303,0.4603174603174603,no,-0.009,-0.012
58364,0.8253968253968254,no,0.011,0.008
58523,0.5,no,0.009,0.003
58553,0.5,no,0.009,0.003
58595,0.5476190476190477,no,0.014,0.007
58597,0.42063492063492064,no,-0.007,-0.001
59428,0.29365079365079366,no,0.02,0.011
59532,0.42857142857142855,no,0.014,0.007
59556,0.5793650793650794,no,-0.017,-0.019
59781,0.9682539682539683,no,-0.006,-0.008
59917,0.9682539682539683,no,-0.006,-0.008
59948,0.5079365079365079,no,0.006,0.001
60206,0.21428571428571427,no,-0.006,-0.012
60245,0.4603174603174603,no,-0.008,-0.004
