GeneID,P-value,Significant,TrueDeltaSame,TrueDeltaDiff,
gene-CCND1_99319075,0.5844155844155844,no,0.016,0.029
gene-CCND1_99319108,0.6731601731601732,no,-0.003,-0.008
gene-LOC116514261_100809271,0.8961038961038961,no,0.041,0.039
gene-LOC116514261_100814899,0.11688311688311688,no,0.019,0.031
gene-LOC116505938_116316173,0.16883116883116883,no,0.003,0.019
gene-NFKBIA_128350420,0.0021645021645021645,yes,0.005,0.055
gene-FOXA1_129716496,0.37662337662337664,no,0.015,0.022
gene-FOS_131479561,0.6991341991341992,no,0.017,0.021
gene-FOS_131479700,0.02813852813852814,yes,-0.006,0.046
gene-FOS_131479724,0.030303030303030304,yes,-0.005,0.042
gene-TSHR_135296435,0.341991341991342,no,0.023,0.037
gene-FOXN3_139130470,0.045454545454545456,yes,0.007,0.026
gene-RPS6KA5_139964556,0.3917748917748918,no,-0.003,-0.011
gene-RPS6KA5_139976933,0.5064935064935064,no,0.058,0.04
gene-XRCC3_149009348,0.015151515151515152,yes,0.062,0.122
gene-XRCC3_149010802,0.3722943722943723,no,-0.429,-0.574
gene-HIF1A_154062639,0.9826839826839827,no,0.032,0.031
gene-HIF1A_154070457,0.5021645021645021,no,0.055,0.045
gene-HIF1A_154070464,0.015151515151515152,yes,0.012,0.063
gene-HIF1A_154070950,0.5952380952380952,no,0.005,0.002
gene-PIK3R2_165618486,0.2683982683982684,no,-0.027,-0.007
gene-PIK3R2_165620512,0.461038961038961,no,0.013,0.008
gene-INSR_166109368,0.01948051948051948,yes,0.001,0.02
gene-INSR_166112781,0.1038961038961039,no,0.005,0.014
gene-INSR_166130810,0.7337662337662337,no,0.037,0.032
gene-INSR_166166632,0.4329004329004329,no,0.015,0.009
gene-NDUFA11_166301374,0.5346320346320347,no,0.001,-0.002
gene-ATP5F1D_175082540,0.09307359307359307,no,0.045,0.075
gene-ATP5F1D_175086963,0.22727272727272727,no,0.011,0.015
gene-ATP5F1D_175086965,0.010822510822510822,yes,0.024,0.088
gene-ATP5F1D_175086971,0.13636363636363635,no,0.293,0.151
gene-GPX4_175714664,0.13636363636363635,no,0.006,0.014
gene-GPX4_175717483,0.2748917748917749,no,0.03,0.046
gene-SIRT6_180397677,0.3939393939393939,no,0.006,0.011
gene-SIRT6_180403481,0.9805194805194806,no,-0.008,-0.007
gene-SIRT6_180408490,0.9458874458874459,no,0.032,0.03
gene-SIRT6_180418071,1.0,no,-0.005,-0.005
gene-SIRT6_180418092,0.8831168831168831,no,0.007,0.009
gene-GADD45B_186466105,0.012987012987012988,yes,0.024,0.101
gene-LOC116502538_867595,0.5974025974025974,no,0.035,0.03
gene-LOC116502538_871056,0.07575757575757576,no,0.007,0.019
gene-LOC116502538_876428,1.0,no,0.012,0.012
gene-LOC116502538_876446,0.23809523809523808,no,-0.069,-0.038
gene-LOC116502538_876472,0.525974025974026,no,0.002,0.005
gene-LOC116502538_876481,0.7467532467532467,no,0.013,0.01
gene-LOC116502538_876503,0.017316017316017316,yes,0.012,0.044
gene-LOC116502538_876543,0.3658008658008658,no,-0.001,-0.004
gene-LOC116502538_881476,0.3528138528138528,no,-0.005,-0.001
gene-LOC116502538_881479,0.05627705627705628,no,0.025,0.052
gene-LOC116502538_888260,0.3398268398268398,no,-0.002,0.001
gene-LOC116502538_888310,0.9242424242424242,no,0.031,0.029
gene-LOC116502538_890678,0.935064935064935,no,0.071,0.062
gene-LOC116502538_890679,0.5281385281385281,no,0.026,0.037
gene-LOC116502538_890706,1.0,no,0.0,0.0
gene-CC2D1A_4216682,0.5173160173160173,no,-0.044,-0.027
gene-CC2D1A_4216751,0.841991341991342,no,-0.003,-0.001
gene-CC2D1A_4218555,0.9848484848484849,no,-0.042,-0.041
gene-CC2D1A_4218597,1.0,no,0.045,0.045
gene-CC2D1A_4218669,0.5021645021645021,no,0.059,0.046
gene-CC2D1A_4218676,0.9805194805194806,no,0.04,0.041
gene-CC2D1A_4223842,0.7510822510822511,no,0.067,0.061
gene-CC2D1A_4223863,0.6991341991341992,no,0.069,0.062
gene-CC2D1A_4223866,0.6991341991341992,no,0.069,0.062
gene-CC2D1A_4223930,0.5411255411255411,no,0.026,0.039
gene-CC2D1A_4225236,0.7619047619047619,no,0.044,0.038
gene-CC2D1A_4235957,0.7467532467532467,no,0.044,0.038
gene-CC2D1A_4236052,0.16233766233766234,no,-0.019,0.008
gene-CC2D1A_4236059,0.5541125541125541,no,0.066,0.056
gene-CC2D1A_4238615,0.6168831168831169,no,0.028,0.022
gene-CC2D1A_4240437,0.9307359307359307,no,0.067,0.07
gene-CC2D1A_4240463,0.6212121212121212,no,0.061,0.053
gene-CC2D1A_4243676,0.6428571428571429,no,0.003,-0.005
gene-CC2D1A_4245209,0.8982683982683982,no,0.071,0.068
gene-CC2D1A_4245223,0.5800865800865801,no,0.059,0.052
gene-CC2D1A_4245224,0.22294372294372294,no,0.068,0.049
gene-CC2D1A_4245247,1.0,no,0.041,0.04
gene-CC2D1A_4245251,0.7229437229437229,no,0.113,0.101
gene-CC2D1A_4245343,0.24025974025974026,no,0.009,-0.002
gene-CC2D1A_4245353,0.6060606060606061,no,0.007,-0.005
gene-CC2D1A_4245366,0.816017316017316,no,0.033,0.031
gene-CC2D1A_4245373,0.8138528138528138,no,0.033,0.031
gene-CC2D1A_4245380,0.8463203463203464,no,0.032,0.03
gene-CC2D1A_4245389,1.0,no,0.046,0.046
gene-CC2D1A_4245391,0.6060606060606061,no,0.007,-0.005
gene-CC2D1A_4245398,0.37662337662337664,no,0.046,0.06
gene-CC2D1A_4245401,0.6060606060606061,no,0.007,-0.005
gene-CC2D1A_4245403,1.0,no,0.046,0.046
gene-CC2D1A_4245410,0.5606060606060606,no,0.057,0.043
gene-CC2D1A_4245411,0.7359307359307359,no,0.047,0.052
gene-CC2D1A_4245416,0.26406926406926406,no,0.025,0.006
gene-CC2D1A_4245434,0.26406926406926406,no,0.025,0.006
gene-CC2D1A_4245449,1.0,no,0.043,0.042
gene-CC2D1A_4245463,0.6017316017316018,no,0.043,0.05
gene-CC2D1A_4245556,1.0,no,0.041,0.04
gene-CC2D1A_4247831,0.6341991341991342,no,0.004,-0.007
gene-CC2D1A_4250537,0.8203463203463204,no,0.089,0.095
gene-CC2D1A_4250542,0.8852813852813853,no,0.058,0.055
gene-AVPR2_7917286,0.1645021645021645,no,0.0,0.021
gene-ATP5MC2_22466409,0.5476190476190477,no,0.055,0.064
gene-ATP5F1B_28184573,0.21428571428571427,no,-0.003,0.001
gene-NR4A1_28299756,0.6731601731601732,no,0.059,0.052
gene-NR4A1_28310789,0.008658008658008658,yes,0.037,0.098
gene-NR4A1_28310855,1.0,no,0.067,0.067
gene-DNAJC22_35552858,0.5086580086580087,no,0.033,0.026
gene-DNAJC22_35552897,0.13203463203463203,no,0.007,0.014
gene-SOX9_42046020,0.8008658008658008,no,-1.568,-1.616
gene-SIRT7_49142071,0.7857142857142857,no,0.017,0.014
gene-SIRT7_49159756,0.2748917748917749,no,0.042,0.058
gene-SIRT7_49161233,0.7575757575757576,no,0.068,0.055
gene-SPATA20_51221714,0.5887445887445888,no,-0.292,-0.361
gene-SPATA20_51223907,0.004329004329004329,yes,0.005,0.052
gene-ATP5PD_52930044,0.7251082251082251,no,0.031,0.035
gene-FOXJ1_55144772,0.08008658008658008,no,0.03,0.063
gene-PIK3R5_62950376,0.3722943722943723,no,0.025,0.04
gene-PIK3R5_62952601,0.9848484848484849,no,0.061,0.06
gene-PIK3R5_62952660,0.5411255411255411,no,0.102,0.08
gene-PIK3R5_62952818,0.9935064935064936,no,0.061,0.06
gene-PIK3R6_62997791,0.8744588744588745,no,0.039,0.036
gene-PIK3R6_62997859,0.8311688311688312,no,-0.031,-0.036
gene-PRDX2_67338907,0.9567099567099567,no,0.036,0.033
gene-ADRB2_76463223,0.961038961038961,no,0.03,0.029
gene-HSPA4_82308396,0.6277056277056277,no,0.02,0.016
gene-HSPA4_82315837,0.9696969696969697,no,0.053,0.052
gene-CATSPER3_86001978,0.24242424242424243,no,-0.173,-0.295
gene-CD74_91180744,0.3116883116883117,no,0.024,0.039
gene-CD74_91180816,0.79004329004329,no,0.005,0.007
gene-CD74_91180860,0.8917748917748918,no,0.02,0.018
gene-CD74_91180878,0.8744588744588745,no,0.029,0.031
gene-CD74_91180879,0.8744588744588745,no,0.029,0.031
gene-CD74_91186229,0.9112554112554112,no,0.044,0.048
gene-CD74_91190675,0.43722943722943725,no,0.035,0.046
gene-CD74_91190683,0.9458874458874459,no,0.035,0.034
gene-GPX3_91678187,0.5238095238095238,no,0.047,0.036
gene-GPX3_91678296,0.07575757575757576,no,0.013,0.026
gene-GPX1_100194696,0.15367965367965367,no,0.03,0.047
gene-GPX1_100194944,0.6558441558441559,no,0.039,0.047
gene-GPX1_100196991,0.08658008658008658,no,0.019,0.036
gene-GPX1_100197012,0.05411255411255411,no,0.025,0.053
gene-RBM15B_103733924,0.6017316017316018,no,0.019,0.014
gene-RBM15B_103734135,0.3398268398268398,no,0.024,0.017
gene-RAF1_109477904,0.6298701298701299,no,0.016,0.012
gene-LOC116503820_115920839,0.15800865800865802,no,-0.007,0.014
gene-LOC116503820_115925797,1.0,no,-0.014,-0.014
gene-LOC116503820_115933737,0.9718614718614719,no,-0.009,-0.011
gene-LOC116503820_115933749,0.38095238095238093,no,0.044,0.059
gene-LOC116503820_115941451,0.3116883116883117,no,0.019,0.028
gene-VHL_122501042,0.19696969696969696,no,0.068,0.033
gene-LOC116503405_172893605,0.7575757575757576,no,0.007,0.013
gene-LOC116503405_172893739,0.8636363636363636,no,0.007,0.009
gene-LOC116503405_172893839,0.2943722943722944,no,0.119,0.084
gene-LOC116503405_172893856,0.8528138528138528,no,0.077,0.072
gene-LOC116503405_172897555,0.7683982683982684,no,0.01,0.015
gene-LOC116503405_172898713,0.670995670995671,no,-0.018,-0.015
gene-PXDN_726481,0.4458874458874459,no,0.039,0.051
gene-PXDN_738284,0.3852813852813853,no,0.082,0.066
gene-PXDN_739004,1.0,no,0.017,0.017
gene-PXDN_748613,0.8138528138528138,no,0.022,0.017
gene-PXDN_752725,0.5757575757575758,no,0.068,0.081
gene-PXDN_752775,1.0,no,0.023,0.022
gene-PXDN_761497,0.8246753246753247,no,-0.006,-0.002
gene-FOXO1_16496126,0.8008658008658008,no,0.003,0.001
gene-FOXO1_16496437,0.9935064935064936,no,0.009,0.008
gene-GAPDH_42145837,0.8095238095238095,no,0.028,0.024
gene-GAPDH_42145844,0.170995670995671,no,-0.082,-0.037
gene-GAPDH_42145870,0.9329004329004329,no,0.011,0.013
gene-IGFBP7_43738497,0.8917748917748918,no,0.195,0.186
gene-IGFBP7_43745920,0.70995670995671,no,0.04,0.031
gene-DNAJA1_45102966,0.8701298701298701,no,0.024,0.028
gene-DNAJA1_45106594,0.9047619047619048,no,0.02,0.013
gene-NDUFB6_60319021,0.8376623376623377,no,0.006,0.009
gene-TYRP1_71218346,0.37012987012987014,no,0.115,0.086
gene-JAK2_75052302,1.0,no,0.071,0.071
gene-JAK2_75059739,0.05411255411255411,no,0.009,0.037
gene-JAK2_75059757,0.049783549783549784,yes,0.01,0.037
gene-JAK2_75059759,0.4696969696969697,no,0.022,0.033
gene-JAK2_75059760,0.7922077922077922,no,-0.034,-0.031
gene-JAK2_75059796,0.05194805194805195,no,0.011,0.038
gene-JAK2_75059828,0.7575757575757576,no,0.068,0.055
gene-JAK2_75059856,0.19913419913419914,no,0.013,0.033
gene-JAK2_75068325,0.7359307359307359,no,0.084,0.09
gene-JAK2_75068416,0.8658008658008658,no,0.035,0.038
gene-JAK2_75076772,0.9675324675324676,no,0.014,0.015
gene-JAK2_75084839,0.987012987012987,no,0.082,0.081
gene-ISCA1_84052966,0.9913419913419913,no,0.047,0.046
gene-RASA1_109222717,0.9891774891774892,no,-0.007,-0.008
gene-RASA1_109238293,0.8701298701298701,no,0.069,0.06
gene-LOC116506575_109417631,0.6948051948051948,no,-0.01,-0.014
gene-MAP3K1_121713512,0.03896103896103896,yes,0.012,0.04
gene-MAP3K1_121713611,0.8939393939393939,no,0.002,0.0
gene-MAP3K1_121713617,0.3484848484848485,no,0.002,0.012
gene-MAP3K1_121713839,0.7337662337662337,no,0.001,-0.002
gene-DDX4_122251514,1.0,no,0.18,0.178
gene-DHX29_122474689,0.7251082251082251,no,0.078,0.07
gene-DHX29_122477474,0.8961038961038961,no,0.065,0.063
gene-DHX29_122484072,0.9307359307359307,no,0.053,0.051
gene-NDUFS4_123272133,0.9264069264069265,no,0.05,0.048
gene-GHR_126307594,0.564935064935065,no,0.012,0.017
gene-ATP5F1A_142028022,0.07575757575757576,no,0.036,0.079
gene-ATP5F1A_142028025,0.30952380952380953,no,0.017,0.024
gene-ATP5F1A_142028312,0.02813852813852814,yes,-0.004,0.008
gene-LOC116506537_144372393,0.696969696969697,no,0.022,0.026
gene-LOC116506537_144372402,0.8593073593073594,no,0.085,0.08
gene-LOC116506537_144377215,0.3203463203463203,no,0.001,-0.003
gene-LOC116507099_4439579,0.696969696969697,no,0.056,0.048
gene-LOC116507099_4443834,0.12337662337662338,no,0.337,0.174
gene-LOC116507099_4446752,0.42207792207792205,no,0.074,0.059
gene-LOC116507099_4446864,0.6493506493506493,no,0.077,0.028
gene-LOC116507099_4448918,0.9826839826839827,no,0.009,0.01
gene-GSTA1_4477151,0.341991341991342,no,-0.002,-0.006
gene-GSTA1_4477175,0.9090909090909091,no,0.013,0.012
gene-LOC116507918_4568566,0.6536796536796536,no,0.023,0.019
gene-LOC116507918_4573067,0.9567099567099567,no,0.194,0.188
gene-IGF2R_58982965,0.006493506493506494,yes,0.042,0.084
gene-IGF2R_58992289,0.5454545454545454,no,0.104,0.086
gene-IGF2R_59018472,0.7792207792207793,no,0.084,0.093
gene-IGF2R_59025979,0.03463203463203463,yes,0.009,0.035
gene-IGF2R_59030837,0.6926406926406926,no,0.041,0.049
gene-IGF2R_59057824,0.13852813852813853,no,0.034,0.051
gene-LOC116507992_94083852,0.1406926406926407,no,-0.004,0.007
gene-LOC116507992_94083900,0.9372294372294372,no,0.009,0.008
gene-FOXN2_101743215,0.3787878787878788,no,0.004,0.01
gene-MSRA_111419409,0.8181818181818182,no,0.029,0.026
gene-MPO_118637004,0.0021645021645021645,yes,0.023,0.085
gene-MPO_118638687,0.5281385281385281,no,-0.184,-0.262
gene-MPO_118639896,1.0,no,0.039,0.039
gene-MPO_118649831,0.564935064935065,no,0.019,0.009
gene-MPO_118649895,0.4090909090909091,no,0.041,0.025
gene-MPO_118649904,0.41125541125541126,no,0.042,0.027
gene-MPO_118651519,0.4090909090909091,no,0.04,0.025
gene-MPO_118653229,0.41125541125541126,no,0.042,0.027
gene-HSPB1_121716696,0.854978354978355,no,-1.043,-1.073
gene-HSPB1_121716705,0.5238095238095238,no,-0.016,-0.02
gene-HSPB1_121716787,0.4199134199134199,no,0.022,0.014
gene-NUP88_122767430,0.3203463203463203,no,0.039,0.025
gene-NUP88_122777754,0.017316017316017316,yes,0.0,0.02
gene-NUP88_122784397,0.9891774891774892,no,-0.01,-0.011
gene-NUP88_122785692,0.5822510822510822,no,0.016,0.021
gene-RPS6KB1_135648496,0.7424242424242424,no,-0.367,-0.424
gene-RAD51C_137968438,0.2077922077922078,no,0.107,0.08
gene-RAD51C_137979401,1.0,no,0.04,0.039
gene-RAD51C_137979443,0.8528138528138528,no,0.042,0.044
gene-RAD51C_137983969,0.7619047619047619,no,-0.188,-0.166
gene-RAD51C_138015222,0.2662337662337662,no,0.008,0.002
gene-SPATA22_139214880,0.6320346320346321,no,0.041,0.049
gene-SPATA22_139215631,1.0,no,0.044,0.044
gene-SPATA22_139218458,0.9437229437229437,no,0.061,0.059
gene-SPATA22_139219088,0.9891774891774892,no,0.043,0.042
gene-SPATA22_139219112,0.9285714285714286,no,0.044,0.042
gene-SMG6_142315524,0.5735930735930735,no,0.042,0.032
gene-SMG6_142315551,0.23593073593073594,no,-0.021,-0.04
gene-SMG6_142315716,0.09740259740259741,no,-0.051,0.008
gene-SMG6_142317056,0.4155844155844156,no,0.026,0.016
gene-SMG6_142317563,0.3961038961038961,no,0.043,0.057
gene-SMG6_142319879,0.803030303030303,no,0.121,0.11
gene-JAK1_26294408,0.9329004329004329,no,0.009,0.008
gene-JAK1_26294418,0.8484848484848485,no,0.006,0.005
gene-JAK1_26324472,0.4675324675324675,no,0.024,0.017
gene-JAK1_26332251,0.6168831168831169,no,-0.228,-0.16
gene-JAK1_26335704,0.329004329004329,no,-0.005,-0.008
gene-USP24_31515664,1.0,no,0.024,0.024
gene-USP24_31519820,0.17532467532467533,no,0.111,0.056
gene-USP24_31529296,0.23809523809523808,no,0.034,0.02
gene-PODN_33443929,0.5670995670995671,no,0.011,0.006
gene-PODN_33459163,0.538961038961039,no,0.05,0.039
gene-GPX7_33751287,0.8896103896103896,no,-0.034,-0.007
gene-GPX7_33751341,0.7229437229437229,no,0.03,0.025
gene-GPX7_33759032,0.19696969696969696,no,0.107,0.056
gene-LOC116508979_45375251,0.41774891774891776,no,0.033,0.025
gene-LOC116508979_45376675,0.9112554112554112,no,-0.013,0.0
gene-PIK3C2B_52866828,0.525974025974026,no,-0.032,-0.018
gene-PIK3C2B_52903249,0.8398268398268398,no,0.023,0.027
gene-PIK3C2B_52922808,0.6688311688311688,no,0.062,0.055
gene-PIK3C2B_52935688,0.6796536796536796,no,0.062,0.055
gene-PIK3C2B_52938879,0.7770562770562771,no,0.065,0.06
gene-PIK3C2B_52942682,0.15584415584415584,no,-0.084,-0.054
gene-MDM4_53003782,0.6298701298701299,no,0.061,0.053
gene-NUAK2_54092826,0.9090909090909091,no,0.055,0.107
gene-NUAK2_54092932,0.9761904761904762,no,-0.003,-0.002
gene-NUAK2_54111127,0.9935064935064936,no,0.042,0.043
gene-NRAS_61956308,0.15800865800865802,no,0.056,0.082
gene-ATP5F1E_86271423,0.6147186147186147,no,0.041,0.028
gene-LOC116509241_99166581,0.9632034632034632,no,0.076,0.074
gene-LOC116509241_99166592,0.7402597402597403,no,0.036,0.042
gene-LOC116509241_99172214,0.816017316017316,no,0.075,0.07
gene-LOC116509241_99174222,0.8614718614718615,no,0.011,0.009
gene-LOC116509241_99174245,0.04329004329004329,yes,-0.024,0.011
gene-LOC116509241_99183376,1.0,no,0.094,0.094
gene-HSPH1_24404921,0.008658008658008658,yes,-0.004,0.019
gene-HSPH1_24409882,0.24458874458874458,no,-0.014,-0.004
gene-HSPH1_24409884,0.5064935064935064,no,0.032,0.021
gene-HSPH1_24412121,0.08225108225108226,no,-0.011,0.009
gene-HSPH1_24412139,0.012987012987012988,yes,-0.005,0.019
gene-KL_25030592,0.6688311688311688,no,0.012,0.008
gene-KL_25030761,0.7510822510822511,no,0.031,0.036
gene-KL_25030916,0.7316017316017316,no,0.013,0.01
gene-KL_25044976,0.987012987012987,no,0.014,0.013
gene-KL_25045210,0.9285714285714286,no,0.015,0.014
gene-KL_25048437,0.8896103896103896,no,-0.034,-0.007
gene-HSPA13_45589721,0.9112554112554112,no,0.011,0.009
gene-HSPA13_45589746,0.0021645021645021645,yes,0.0,0.054
gene-HSPA13_45591271,0.004329004329004329,yes,-0.008,0.033
gene-LOC116510618_59081376,0.004329004329004329,yes,-0.002,0.04
gene-LOC116510561_59104849,0.6645021645021645,no,0.012,0.005
gene-NDUFA2_69800304,0.40476190476190477,no,0.079,0.06
gene-NDUFS6_77306582,0.4134199134199134,no,0.015,0.009
gene-NDUFS6_77310918,0.3852813852813853,no,0.002,-0.005
gene-NDUFS6_77310919,0.23809523809523808,no,0.011,0.0
gene-NDUFS6_77310949,0.3961038961038961,no,0.053,0.071
gene-NDUFS6_77310955,0.4199134199134199,no,0.031,0.022
gene-KRAS_8040397,0.4155844155844156,no,-0.003,-0.008
gene-PYROXD1_10383439,0.9025974025974026,no,0.04,0.038
gene-PYROXD1_10385425,0.6277056277056277,no,0.108,0.097
gene-PYROXD1_10385484,0.6883116883116883,no,0.096,0.088
gene-PYROXD1_10388253,0.5324675324675324,no,0.038,0.048
gene-PYROXD1_10390593,0.9242424242424242,no,0.071,0.069
gene-PYROXD1_10390638,0.5735930735930735,no,0.103,0.09
gene-PYROXD1_10394440,0.6904761904761905,no,0.119,0.132
gene-PYROXD1_10395680,0.7813852813852814,no,0.076,0.071
gene-ATP6V1E1_14670301,0.23809523809523808,no,0.005,0.015
gene-SLC6A12_17147075,0.922077922077922,no,0.042,0.044
gene-SLC6A12_17186424,0.4264069264069264,no,0.078,0.061
gene-SLC6A12_17186463,0.23376623376623376,no,0.071,0.049
gene-SLC6A12_17196073,0.487012987012987,no,0.031,0.043
gene-SLC6A12_17196137,0.012987012987012988,yes,0.004,0.036
gene-IGF1_23896830,0.9653679653679653,no,0.1,0.102
gene-HSP90B1_24429969,0.2077922077922078,no,0.02,0.032
gene-HSP90B1_24433146,0.9069264069264069,no,-0.071,-0.066
gene-NUAK1_25248732,0.683982683982684,no,-0.036,-0.027
gene-MPST_29058172,0.7077922077922078,no,-0.002,-0.003
gene-MPST_29060986,1.0,no,0.186,0.188
gene-EP300_32752808,0.6536796536796536,no,0.071,0.06
gene-AMDHD1_37669539,0.9372294372294372,no,-0.002,-0.005
gene-AMDHD1_37676659,0.017316017316017316,yes,0.028,0.056
gene-RAB3IP_47768277,0.030303030303030304,yes,-0.005,0.007
gene-MAPK11_64450445,0.9155844155844156,no,-1.111,-1.09
gene-HDAC10_64584178,0.45670995670995673,no,0.048,0.038
gene-HDAC10_64608392,0.9675324675324676,no,0.18,0.186
gene-PPARA_74008442,0.7510822510822511,no,0.027,0.023
gene-LOC116512631_6324392,0.6255411255411255,no,0.094,0.083
gene-LOC116512631_6324393,0.6255411255411255,no,0.094,0.083
gene-LOC116512631_6324444,0.49567099567099565,no,0.113,0.097
gene-LOC116512631_6324920,0.38095238095238093,no,0.064,0.045
gene-LOC116512631_6324929,0.5974025974025974,no,0.017,0.013
gene-LOC116512631_6325001,1.0,no,0.026,0.026
gene-MAK_7872104,0.7987012987012987,no,0.017,0.022
gene-MAK_7875984,0.26406926406926406,no,0.034,0.049
gene-MAK_7887645,0.9978354978354979,no,0.04,0.039
gene-MAK_7887654,0.9588744588744589,no,0.042,0.041
gene-MAK_7888571,0.6212121212121212,no,0.089,0.08
gene-SIRT5_10932901,0.5757575757575758,no,0.04,0.051
gene-SIRT5_10939692,0.46320346320346323,no,0.014,0.021
gene-SOX4_12504355,0.9848484848484849,no,0.055,0.054
gene-NDUFV2_25044863,0.6255411255411255,no,0.002,-0.001
gene-NDUFV2_25047772,0.8528138528138528,no,0.036,0.039
gene-PRKDC_36360290,0.7380952380952381,no,-0.001,-0.005
gene-PRKDC_36364839,0.3246753246753247,no,0.02,0.04
gene-PRKDC_36369042,0.049783549783549784,yes,-0.013,0.012
gene-PRKDC_36369954,0.8311688311688312,no,0.052,0.049
gene-PRKDC_36370742,0.5303030303030303,no,0.045,0.035
gene-PRKDC_36372765,0.6796536796536796,no,0.037,0.043
gene-PRKDC_36374510,0.6060606060606061,no,-0.023,-0.003
gene-PRKDC_36379763,0.4458874458874459,no,-0.012,-0.0
gene-PRKDC_36380534,0.43506493506493504,no,-0.027,-0.014
gene-PRKDC_36380689,0.21212121212121213,no,0.027,0.049
gene-PRKDC_36399432,0.35714285714285715,no,0.058,0.04
gene-PRKDC_36411215,0.03463203463203463,yes,0.009,0.054
gene-PRKDC_36413531,0.7943722943722944,no,0.054,0.051
gene-RAD54B_53659523,0.8593073593073594,no,0.056,0.053
gene-RAD54B_53660232,0.07142857142857142,no,-0.011,0.01
gene-RAD54B_53660258,0.170995670995671,no,0.0,0.009
gene-RAD54B_53660321,0.42424242424242425,no,0.033,0.013
gene-RAD54B_53660338,0.006493506493506494,yes,0.005,0.048
gene-RAD54B_53660342,0.0735930735930736,no,-0.028,0.004
gene-RAD54B_53664004,0.006493506493506494,yes,0.015,0.061
gene-RAD54B_53666684,1.0,no,0.18,0.178
gene-RAD54B_53668476,0.004329004329004329,yes,0.014,0.062
gene-RAD54B_53668495,0.08225108225108226,no,-0.03,0.001
gene-RAD54B_53668500,0.010822510822510822,yes,-0.049,0.009
gene-RAD54B_53668507,0.08225108225108226,no,-0.03,0.001
gene-RAD54B_53668653,0.16883116883116883,no,0.027,0.045
gene-RAD54B_53672176,0.008658008658008658,yes,0.011,0.062
gene-NDUFB9_67204953,0.3658008658008658,no,0.049,0.036
gene-NDUFB9_67207881,0.5086580086580087,no,0.033,0.023
gene-NDUFB9_67207883,0.5303030303030303,no,0.034,0.024
gene-MYC_69067706,0.05411255411255411,no,-0.0,0.016
gene-MYC_69070904,0.9567099567099567,no,0.2,0.212
gene-CATSPER2_75263490,0.9891774891774892,no,0.058,0.057
gene-CATSPER2_75263536,0.5151515151515151,no,-0.076,-0.04
gene-CATSPER2_75263761,0.48917748917748916,no,-0.077,-0.04
gene-CATSPER2_75264166,0.4523809523809524,no,-0.026,0.003
gene-CATSPER2_75264298,0.8051948051948052,no,-0.067,-0.039
gene-CATSPER2_75264318,0.48917748917748916,no,-0.077,-0.04
gene-HSF1_80157548,0.9285714285714286,no,0.024,0.023
gene-HSF1_80157606,0.3116883116883117,no,-0.001,-0.005
gene-HSF1_80157681,0.9913419913419913,no,0.004,0.005
gene-HSF1_80157711,0.5584415584415584,no,0.028,0.036
